,date,attitude,frequency,state
1438,2022-04-30,not in my backyard,228.0,All Posts
1439,2022-05-01,not in my backyard,207.0,All Posts
1440,2022-05-02,not in my backyard,297.0,All Posts
1441,2022-05-03,not in my backyard,234.0,All Posts
1442,2022-05-04,not in my backyard,245.0,All Posts
1443,2022-05-05,not in my backyard,205.0,All Posts
1444,2022-05-06,not in my backyard,208.0,All Posts
1445,2022-05-07,not in my backyard,204.0,All Posts
1446,2022-05-08,not in my backyard,152.0,All Posts
1447,2022-05-09,not in my backyard,189.0,All Posts
1448,2022-05-10,not in my backyard,236.0,All Posts
1449,2022-05-11,not in my backyard,264.0,All Posts
1450,2022-05-12,not in my backyard,271.0,All Posts
1451,2022-05-13,not in my backyard,244.0,All Posts
1452,2022-05-14,not in my backyard,281.0,All Posts
1453,2022-05-15,not in my backyard,161.0,All Posts
1454,2022-05-16,not in my backyard,163.0,All Posts
1455,2022-05-17,not in my backyard,222.0,All Posts
1456,2022-05-18,not in my backyard,205.0,All Posts
1457,2022-05-19,not in my backyard,187.0,All Posts
1458,2022-05-20,not in my backyard,203.0,All Posts
1459,2022-05-21,not in my backyard,217.0,All Posts
1460,2022-05-22,not in my backyard,204.0,All Posts
1461,2022-05-23,not in my backyard,208.0,All Posts
1462,2022-05-24,not in my backyard,218.0,All Posts
1463,2022-05-25,not in my backyard,235.0,All Posts
1464,2022-05-26,not in my backyard,203.0,All Posts
1465,2022-05-27,not in my backyard,194.0,All Posts
1466,2022-05-28,not in my backyard,230.0,All Posts
1467,2022-05-29,not in my backyard,152.0,All Posts
1468,2022-05-30,not in my backyard,177.0,All Posts
1469,2022-05-31,not in my backyard,215.0,All Posts
1470,2022-06-01,not in my backyard,297.0,All Posts
1471,2022-06-02,not in my backyard,276.0,All Posts
1472,2022-06-03,not in my backyard,265.0,All Posts
1473,2022-06-04,not in my backyard,235.0,All Posts
1474,2022-06-05,not in my backyard,252.0,All Posts
1475,2022-06-06,not in my backyard,242.0,All Posts
1476,2022-06-07,not in my backyard,334.0,All Posts
1477,2022-06-08,not in my backyard,406.0,All Posts
1478,2022-06-09,not in my backyard,354.0,All Posts
1479,2022-06-10,not in my backyard,265.0,All Posts
1480,2022-06-11,not in my backyard,263.0,All Posts
1481,2022-06-12,not in my backyard,230.0,All Posts
1482,2022-06-13,not in my backyard,217.0,All Posts
1483,2022-06-14,not in my backyard,283.0,All Posts
1484,2022-06-15,not in my backyard,220.0,All Posts
1485,2022-06-16,not in my backyard,295.0,All Posts
1486,2022-06-17,not in my backyard,272.0,All Posts
1487,2022-06-18,not in my backyard,191.0,All Posts
1488,2022-06-19,not in my backyard,161.0,All Posts
1489,2022-06-20,not in my backyard,227.0,All Posts
1490,2022-06-21,not in my backyard,215.0,All Posts
1491,2022-06-22,not in my backyard,209.0,All Posts
1492,2022-06-23,not in my backyard,225.0,All Posts
1493,2022-06-24,not in my backyard,236.0,All Posts
1494,2022-06-25,not in my backyard,188.0,All Posts
1495,2022-06-26,not in my backyard,154.0,All Posts
1496,2022-06-27,not in my backyard,199.0,All Posts
1497,2022-06-28,not in my backyard,280.0,All Posts
1498,2022-06-29,not in my backyard,273.0,All Posts
1499,2022-06-30,not in my backyard,284.0,All Posts
1500,2022-07-01,not in my backyard,231.0,All Posts
1501,2022-07-02,not in my backyard,225.0,All Posts
1502,2022-07-03,not in my backyard,245.0,All Posts
1503,2022-07-04,not in my backyard,273.0,All Posts
1504,2022-07-05,not in my backyard,210.0,All Posts
1505,2022-07-06,not in my backyard,237.0,All Posts
1506,2022-07-07,not in my backyard,263.0,All Posts
1507,2022-07-08,not in my backyard,205.0,All Posts
1508,2022-07-09,not in my backyard,221.0,All Posts
1509,2022-07-10,not in my backyard,202.0,All Posts
1510,2022-07-11,not in my backyard,248.0,All Posts
1511,2022-07-12,not in my backyard,258.0,All Posts
1512,2022-07-13,not in my backyard,316.0,All Posts
1513,2022-07-14,not in my backyard,222.0,All Posts
1514,2022-07-15,not in my backyard,209.0,All Posts
1515,2022-07-16,not in my backyard,215.0,All Posts
1516,2022-07-17,not in my backyard,251.0,All Posts
1517,2022-07-18,not in my backyard,289.0,All Posts
1518,2022-07-19,not in my backyard,364.0,All Posts
1519,2022-07-20,not in my backyard,319.0,All Posts
1520,2022-07-21,not in my backyard,361.0,All Posts
1521,2022-07-22,not in my backyard,267.0,All Posts
1522,2022-07-23,not in my backyard,201.0,All Posts
1523,2022-07-24,not in my backyard,205.0,All Posts
1524,2022-07-25,not in my backyard,303.0,All Posts
1525,2022-07-26,not in my backyard,430.0,All Posts
1526,2022-07-27,not in my backyard,682.0,All Posts
1527,2022-07-28,not in my backyard,431.0,All Posts
1528,2022-07-29,not in my backyard,387.0,All Posts
1529,2022-07-30,not in my backyard,249.0,All Posts
1530,2022-07-31,not in my backyard,217.0,All Posts
1531,2022-08-01,not in my backyard,265.0,All Posts
1532,2022-08-02,not in my backyard,304.0,All Posts
1533,2022-08-03,not in my backyard,426.0,All Posts
1534,2022-08-04,not in my backyard,438.0,All Posts
1535,2022-08-05,not in my backyard,379.0,All Posts
1536,2022-08-06,not in my backyard,351.0,All Posts
1537,2022-08-07,not in my backyard,296.0,All Posts
1538,2022-08-08,not in my backyard,361.0,All Posts
1539,2022-08-09,not in my backyard,350.0,All Posts
1540,2022-08-10,not in my backyard,515.0,All Posts
1541,2022-08-11,not in my backyard,375.0,All Posts
1542,2022-08-12,not in my backyard,268.0,All Posts
1543,2022-08-13,not in my backyard,270.0,All Posts
1544,2022-08-14,not in my backyard,274.0,All Posts
1545,2022-08-15,not in my backyard,340.0,All Posts
1546,2022-08-16,not in my backyard,410.0,All Posts
1547,2022-08-17,not in my backyard,342.0,All Posts
1548,2022-08-18,not in my backyard,337.0,All Posts
1549,2022-08-19,not in my backyard,343.0,All Posts
1550,2022-08-20,not in my backyard,344.0,All Posts
1551,2022-08-21,not in my backyard,282.0,All Posts
1552,2022-08-22,not in my backyard,302.0,All Posts
1553,2022-08-23,not in my backyard,351.0,All Posts
1554,2022-08-24,not in my backyard,298.0,All Posts
1555,2022-08-25,not in my backyard,385.0,All Posts
1556,2022-08-26,not in my backyard,465.0,All Posts
1557,2022-08-27,not in my backyard,331.0,All Posts
1558,2022-08-28,not in my backyard,264.0,All Posts
1559,2022-08-29,not in my backyard,290.0,All Posts
1560,2022-08-30,not in my backyard,431.0,All Posts
1561,2022-08-31,not in my backyard,327.0,All Posts
1562,2022-09-01,not in my backyard,296.0,All Posts
1563,2022-09-02,not in my backyard,252.0,All Posts
1564,2022-09-03,not in my backyard,237.0,All Posts
1565,2022-09-04,not in my backyard,221.0,All Posts
1566,2022-09-05,not in my backyard,221.0,All Posts
1567,2022-09-06,not in my backyard,226.0,All Posts
1568,2022-09-07,not in my backyard,338.0,All Posts
1569,2022-09-08,not in my backyard,290.0,All Posts
1570,2022-09-09,not in my backyard,350.0,All Posts
1571,2022-09-10,not in my backyard,298.0,All Posts
1572,2022-09-11,not in my backyard,251.0,All Posts
1573,2022-09-12,not in my backyard,295.0,All Posts
1574,2022-09-13,not in my backyard,340.0,All Posts
1575,2022-09-14,not in my backyard,436.0,All Posts
1576,2022-09-15,not in my backyard,971.0,All Posts
1577,2022-09-16,not in my backyard,1045.0,All Posts
1578,2022-09-17,not in my backyard,877.0,All Posts
1579,2022-09-18,not in my backyard,583.0,All Posts
1580,2022-09-19,not in my backyard,448.0,All Posts
1581,2022-09-20,not in my backyard,451.0,All Posts
1582,2022-09-21,not in my backyard,311.0,All Posts
1583,2022-09-22,not in my backyard,313.0,All Posts
1584,2022-09-23,not in my backyard,322.0,All Posts
1585,2022-09-24,not in my backyard,273.0,All Posts
1586,2022-09-25,not in my backyard,260.0,All Posts
1587,2022-09-26,not in my backyard,260.0,All Posts
1588,2022-09-27,not in my backyard,293.0,All Posts
1589,2022-09-28,not in my backyard,338.0,All Posts
1590,2022-09-29,not in my backyard,297.0,All Posts
1591,2022-09-30,not in my backyard,272.0,All Posts
1592,2022-10-01,not in my backyard,231.0,All Posts
1593,2022-10-02,not in my backyard,195.0,All Posts
1594,2022-10-03,not in my backyard,262.0,All Posts
1595,2022-10-04,not in my backyard,282.0,All Posts
1596,2022-10-05,not in my backyard,307.0,All Posts
1597,2022-10-06,not in my backyard,367.0,All Posts
1598,2022-10-07,not in my backyard,343.0,All Posts
1599,2022-10-08,not in my backyard,254.0,All Posts
1600,2022-10-09,not in my backyard,201.0,All Posts
1601,2022-10-10,not in my backyard,275.0,All Posts
1602,2022-10-11,not in my backyard,246.0,All Posts
1603,2022-10-12,not in my backyard,266.0,All Posts
1604,2022-10-13,not in my backyard,352.0,All Posts
1605,2022-10-14,not in my backyard,366.0,All Posts
1606,2022-10-15,not in my backyard,305.0,All Posts
1607,2022-10-16,not in my backyard,327.0,All Posts
1608,2022-10-17,not in my backyard,355.0,All Posts
1609,2022-10-18,not in my backyard,408.0,All Posts
1610,2022-10-19,not in my backyard,398.0,All Posts
1611,2022-10-20,not in my backyard,406.0,All Posts
1612,2022-10-21,not in my backyard,418.0,All Posts
1613,2022-10-22,not in my backyard,267.0,All Posts
1614,2022-10-23,not in my backyard,288.0,All Posts
1615,2022-10-24,not in my backyard,322.0,All Posts
1616,2022-10-25,not in my backyard,351.0,All Posts
1617,2022-10-26,not in my backyard,378.0,All Posts
1618,2022-10-27,not in my backyard,338.0,All Posts
1619,2022-10-28,not in my backyard,365.0,All Posts
1620,2022-10-29,not in my backyard,297.0,All Posts
1621,2022-10-30,not in my backyard,226.0,All Posts
1622,2022-10-31,not in my backyard,301.0,All Posts
1623,2022-11-01,not in my backyard,307.0,All Posts
1624,2022-11-02,not in my backyard,452.0,All Posts
1625,2022-11-03,not in my backyard,426.0,All Posts
1626,2022-11-04,not in my backyard,414.0,All Posts
1627,2022-11-05,not in my backyard,304.0,All Posts
1628,2022-11-06,not in my backyard,289.0,All Posts
1629,2022-11-07,not in my backyard,277.0,All Posts
1630,2022-11-08,not in my backyard,345.0,All Posts
1631,2022-11-09,not in my backyard,499.0,All Posts
1632,2022-11-10,not in my backyard,335.0,All Posts
1633,2022-11-11,not in my backyard,286.0,All Posts
1634,2022-11-12,not in my backyard,220.0,All Posts
1635,2022-11-13,not in my backyard,231.0,All Posts
1636,2022-11-14,not in my backyard,266.0,All Posts
1637,2022-11-15,not in my backyard,266.0,All Posts
1638,2022-11-16,not in my backyard,289.0,All Posts
1639,2022-11-17,not in my backyard,335.0,All Posts
1640,2022-11-18,not in my backyard,229.0,All Posts
1641,2022-11-19,not in my backyard,282.0,All Posts
1642,2022-11-20,not in my backyard,259.0,All Posts
1643,2022-11-21,not in my backyard,255.0,All Posts
1644,2022-11-22,not in my backyard,275.0,All Posts
1645,2022-11-23,not in my backyard,276.0,All Posts
1646,2022-11-24,not in my backyard,200.0,All Posts
1647,2022-11-25,not in my backyard,173.0,All Posts
1648,2022-11-26,not in my backyard,168.0,All Posts
1649,2022-11-27,not in my backyard,228.0,All Posts
1650,2022-11-28,not in my backyard,262.0,All Posts
1651,2022-11-29,not in my backyard,294.0,All Posts
1652,2022-11-30,not in my backyard,370.0,All Posts
1653,2022-12-01,not in my backyard,305.0,All Posts
1654,2022-12-02,not in my backyard,277.0,All Posts
1655,2022-12-03,not in my backyard,233.0,All Posts
1656,2022-12-04,not in my backyard,253.0,All Posts
1657,2022-12-05,not in my backyard,225.0,All Posts
1658,2022-12-06,not in my backyard,278.0,All Posts
1659,2022-12-07,not in my backyard,418.0,All Posts
1660,2022-12-08,not in my backyard,330.0,All Posts
1661,2022-12-09,not in my backyard,302.0,All Posts
1662,2022-12-10,not in my backyard,218.0,All Posts
1663,2022-12-11,not in my backyard,255.0,All Posts
1664,2022-12-12,not in my backyard,374.0,All Posts
1665,2022-12-13,not in my backyard,332.0,All Posts
1666,2022-12-14,not in my backyard,386.0,All Posts
1667,2022-12-15,not in my backyard,327.0,All Posts
1668,2022-12-16,not in my backyard,307.0,All Posts
1669,2022-12-17,not in my backyard,219.0,All Posts
1670,2022-12-18,not in my backyard,193.0,All Posts
1671,2022-12-19,not in my backyard,232.0,All Posts
1672,2022-12-20,not in my backyard,337.0,All Posts
1673,2022-12-21,not in my backyard,410.0,All Posts
1674,2022-12-22,not in my backyard,405.0,All Posts
1675,2022-12-23,not in my backyard,319.0,All Posts
1676,2022-12-24,not in my backyard,279.0,All Posts
1677,2022-12-25,not in my backyard,206.0,All Posts
1678,2022-12-26,not in my backyard,270.0,All Posts
1679,2022-12-27,not in my backyard,338.0,All Posts
1680,2022-12-28,not in my backyard,307.0,All Posts
1681,2022-12-29,not in my backyard,251.0,All Posts
1682,2022-12-30,not in my backyard,317.0,All Posts
1683,2022-12-31,not in my backyard,274.0,All Posts
1684,2023-01-01,not in my backyard,262.0,All Posts
1685,2023-01-02,not in my backyard,324.0,All Posts
1686,2023-01-03,not in my backyard,262.0,All Posts
1687,2023-01-04,not in my backyard,329.0,All Posts
1688,2023-01-05,not in my backyard,333.0,All Posts
1689,2023-01-06,not in my backyard,333.0,All Posts
1690,2023-01-07,not in my backyard,397.0,All Posts
1691,2023-01-08,not in my backyard,853.0,All Posts
1692,2023-01-09,not in my backyard,635.0,All Posts
1693,2023-01-10,not in my backyard,867.0,All Posts
1694,2023-01-11,not in my backyard,1590.0,All Posts
1695,2023-01-12,not in my backyard,785.0,All Posts
1696,2023-01-13,not in my backyard,424.0,All Posts
1697,2023-01-14,not in my backyard,379.0,All Posts
1698,2023-01-15,not in my backyard,317.0,All Posts
1699,2023-01-16,not in my backyard,335.0,All Posts
1700,2023-01-17,not in my backyard,394.0,All Posts
1701,2023-01-18,not in my backyard,330.0,All Posts
1702,2023-01-19,not in my backyard,610.0,All Posts
1703,2023-01-20,not in my backyard,456.0,All Posts
1704,2023-01-21,not in my backyard,332.0,All Posts
1705,2023-01-22,not in my backyard,354.0,All Posts
1706,2023-01-23,not in my backyard,326.0,All Posts
1707,2023-01-24,not in my backyard,134.0,All Posts
1708,2023-01-26,not in my backyard,3.0,All Posts
1709,2023-01-27,not in my backyard,384.0,All Posts
1710,2023-01-28,not in my backyard,327.0,All Posts
1711,2023-01-29,not in my backyard,287.0,All Posts
1712,2023-01-30,not in my backyard,366.0,All Posts
1713,2023-01-31,not in my backyard,556.0,All Posts
1714,2023-02-01,not in my backyard,469.0,All Posts
1715,2023-02-02,not in my backyard,397.0,All Posts
1716,2023-02-03,not in my backyard,344.0,All Posts
1717,2023-02-04,not in my backyard,345.0,All Posts
1718,2023-02-05,not in my backyard,285.0,All Posts
1719,2023-02-06,not in my backyard,339.0,All Posts
1720,2023-02-07,not in my backyard,352.0,All Posts
1721,2023-02-08,not in my backyard,278.0,All Posts
1722,2023-02-09,not in my backyard,158.0,All Posts
1723,2023-02-16,not in my backyard,35.0,All Posts
1724,2021-12-06,money/aid allocation,184.0,All Posts
1725,2021-12-07,money/aid allocation,384.0,All Posts
1726,2021-12-08,money/aid allocation,444.0,All Posts
1727,2021-12-09,money/aid allocation,428.0,All Posts
1728,2021-12-10,money/aid allocation,384.0,All Posts
1729,2021-12-11,money/aid allocation,323.0,All Posts
1730,2021-12-12,money/aid allocation,353.0,All Posts
1731,2021-12-13,money/aid allocation,447.0,All Posts
1732,2021-12-14,money/aid allocation,434.0,All Posts
1733,2021-12-15,money/aid allocation,397.0,All Posts
1734,2021-12-16,money/aid allocation,534.0,All Posts
1735,2021-12-17,money/aid allocation,454.0,All Posts
1736,2021-12-18,money/aid allocation,321.0,All Posts
1737,2021-12-19,money/aid allocation,313.0,All Posts
1738,2021-12-20,money/aid allocation,450.0,All Posts
1739,2021-12-21,money/aid allocation,469.0,All Posts
1740,2021-12-22,money/aid allocation,410.0,All Posts
1741,2021-12-23,money/aid allocation,683.0,All Posts
1742,2021-12-24,money/aid allocation,599.0,All Posts
1743,2021-12-25,money/aid allocation,312.0,All Posts
1744,2021-12-26,money/aid allocation,343.0,All Posts
1745,2021-12-27,money/aid allocation,499.0,All Posts
1746,2021-12-28,money/aid allocation,421.0,All Posts
1747,2021-12-29,money/aid allocation,383.0,All Posts
